year,country_code,country,player_name,player_name_norm,position,dob,age_at_tournament,caps,goals,club,club_country,data_tier
2018,KOR,South Korea,Son Heung-min,son heung-min,FW,1992-07-08,25,67,21,Tottenham Hotspur,,
2018,KOR,South Korea,Ju Se-jong,ju se-jong,MF,1990-10-30,27,11,1,Asan Mugunghwa,,
2018,KOR,South Korea,Kim Shin-wook,kim shin-wook,FW,1988-04-14,30,50,10,Jeonbuk Hyundai Motors,,
2018,KOR,South Korea,Lee Seung-woo,lee seung-woo,MF,1998-01-06,20,4,0,Hellas Verona,,
2018,KOR,South Korea,Hwang Hee-chan,hwang hee-chan,FW,1996-01-26,22,14,2,Red Bull Salzburg,,
2018,KOR,South Korea,Kim Min-woo,kim min-woo,DF,1990-02-25,28,20,1,Sangju Sangmu,,
2018,KOR,South Korea,Koo Ja-cheol,koo ja-cheol,MF,1989-02-27,29,68,19,FC Augsburg,,
2018,KOR,South Korea,Hong Chul,hong chul,DF,1990-09-17,27,14,0,Sangju Sangmu,,
2018,KOR,South Korea,Jung Woo-young,jung woo-young,MF,1989-12-14,28,30,1,Vissel Kobe,,
2018,KOR,South Korea,Ki Sung-yueng,ki sung-yueng,MF,1989-01-24,29,102,10,Swansea City,,
2018,KOR,South Korea,Lee Jae-sung,lee jae-sung,MF,1992-08-10,25,35,6,Jeonbuk Hyundai Motors,,
2018,KOR,South Korea,Moon Seon-min,moon seon-min,MF,1992-06-09,26,3,1,Incheon United,,
2018,KOR,South Korea,Kim Young-gwon,kim young-gwon,DF,1990-02-27,28,53,2,Guangzhou Evergrande,,
2018,KOR,South Korea,Jang Hyun-soo,jang hyun-soo,DF,1991-09-28,26,51,3,FC Tokyo,,
2018,KOR,South Korea,Kim Jin-hyeon,kim jin-hyeon,GK,1987-07-06,30,15,0,Cerezo Osaka,,
2018,KOR,South Korea,Go Yo-han,go yo-han,DF,1988-03-10,30,20,0,FC Seoul,,
2018,KOR,South Korea,Jo Hyeon-woo,jo hyeon-woo,GK,1991-09-25,26,6,0,Daegu FC,,
2018,SWE,Sweden,Robin Olsen,robin olsen,GK,1990-01-08,28,18,0,Copenhagen,,
2018,SWE,Sweden,Mikael Lustig,mikael lustig,DF,1986-12-13,31,66,6,Celtic,,
2018,SWE,Sweden,Victor Lindelöf,victor lindelof,DF,1994-07-17,23,21,1,Manchester United,,
2018,SWE,Sweden,Andreas Granqvist,andreas granqvist,DF,1985-04-16,33,72,6,Krasnodar,,
2018,SWE,Sweden,Martin Olsson,martin olsson,DF,1988-05-17,30,43,5,Swansea City,,
2018,SWE,Sweden,Ludwig Augustinsson,ludwig augustinsson,DF,1994-04-21,24,15,0,Werder Bremen,,
2018,SWE,Sweden,Sebastian Larsson,sebastian larsson,MF,1985-06-06,33,100,6,Hull City,,
2018,SWE,Sweden,Albin Ekdal,albin ekdal,MF,1989-07-28,28,34,0,Hamburger SV,,
2018,SWE,Sweden,Marcus Berg,marcus berg,FW,1986-08-17,31,57,18,Al Ain,,
2018,SWE,Sweden,Emil Forsberg,emil forsberg,MF,1991-10-23,26,36,6,RB Leipzig,,
2018,SWE,Sweden,John Guidetti,john guidetti,FW,1992-04-15,26,20,1,Alavés,,
2018,SWE,Sweden,Karl-Johan Johnsson,karl-johan johnsson,GK,1990-01-28,28,5,0,Guingamp,,
2018,SWE,Sweden,Gustav Svensson,gustav svensson,MF,1987-02-07,31,13,0,Seattle Sounders FC,,
2018,SWE,Sweden,Filip Helander,filip helander,DF,1993-04-22,25,4,0,Bologna,,
2018,SWE,Sweden,Oscar Hiljemark,oscar hiljemark,MF,1992-06-28,25,22,2,Genoa,,
2018,SWE,Sweden,Emil Krafth,emil krafth,DF,1994-08-02,23,13,0,Bologna,,
2018,SWE,Sweden,Viktor Claesson,viktor claesson,MF,1992-01-02,26,22,3,Krasnodar,,
2018,SWE,Sweden,Pontus Jansson,pontus jansson,DF,1991-02-13,27,15,0,Leeds United,,
2018,SWE,Sweden,Marcus Rohdén,marcus rohden,MF,1991-05-11,27,12,1,Crotone,,
2018,SWE,Sweden,Ola Toivonen,ola toivonen,FW,1986-07-03,31,59,13,Toulouse,,
2018,SWE,Sweden,Jimmy Durmaz,jimmy durmaz,MF,1989-03-22,29,45,3,Toulouse,,
2018,SWE,Sweden,Isaac Kiese Thelin,isaac kiese thelin,FW,1992-06-24,25,20,2,Waasland-Beveren,,
2018,SWE,Sweden,Kristoffer Nordfeldt,kristoffer nordfeldt,GK,1989-06-23,28,8,0,Swansea City,,
2018,BEL,Belgium,Thibaut Courtois,thibaut courtois,GK,1992-05-11,26,58,0,Chelsea,,
2018,BEL,Belgium,Toby Alderweireld,toby alderweireld,DF,1989-03-02,29,77,3,Tottenham Hotspur,,
2018,BEL,Belgium,Thomas Vermaelen,thomas vermaelen,DF,1985-11-14,32,66,1,Barcelona,,
2018,BEL,Belgium,Vincent Kompany,vincent kompany,DF,1986-04-10,32,77,4,Manchester City,,
2018,BEL,Belgium,Jan Vertonghen,jan vertonghen,DF,1987-04-24,31,102,8,Tottenham Hotspur,,
2018,BEL,Belgium,Axel Witsel,axel witsel,MF,1989-01-12,29,90,9,Tianjin Quanjian,,
2018,BEL,Belgium,Kevin De Bruyne,kevin de bruyne,MF,1991-06-28,26,62,14,Manchester City,,
2018,BEL,Belgium,Marouane Fellaini,marouane fellaini,MF,1987-11-22,30,82,17,Manchester United,,
2018,BEL,Belgium,Romelu Lukaku,romelu lukaku,FW,1993-05-13,25,69,36,Manchester United,,
2018,BEL,Belgium,Eden Hazard,eden hazard,FW,1991-01-07,27,86,22,Chelsea,,
2018,BEL,Belgium,Yannick Carrasco,yannick carrasco,MF,1993-09-04,24,26,5,Dalian Yifang,,
2018,BEL,Belgium,Simon Mignolet,simon mignolet,GK,1988-03-06,30,21,0,Liverpool,,
2018,BEL,Belgium,Koen Casteels,koen casteels,GK,1992-06-25,25,0,0,VfL Wolfsburg,,
2018,BEL,Belgium,Dries Mertens,dries mertens,FW,1987-05-06,31,69,14,Napoli,,
2018,BEL,Belgium,Thomas Meunier,thomas meunier,DF,1991-09-12,26,25,5,Paris Saint-Germain,,
2018,BEL,Belgium,Thorgan Hazard,thorgan hazard,MF,1993-03-29,25,11,1,Borussia Mönchengladbach,,
2018,BEL,Belgium,Youri Tielemans,youri tielemans,MF,1997-05-07,21,9,0,Monaco,,
2018,BEL,Belgium,Adnan Januzaj,adnan januzaj,FW,1995-02-05,23,8,0,Real Sociedad,,
2018,BEL,Belgium,Mousa Dembélé,mousa dembele,MF,1987-07-16,30,76,5,Tottenham Hotspur,,
2018,BEL,Belgium,Dedryck Boyata,dedryck boyata,DF,1990-11-28,27,7,0,Celtic,,
2018,BEL,Belgium,Michy Batshuayi,michy batshuayi,FW,1993-10-02,24,16,7,Borussia Dortmund,,
2018,BEL,Belgium,Nacer Chadli,nacer chadli,MF,1989-08-02,28,45,5,West Bromwich Albion,,
2018,BEL,Belgium,Leander Dendoncker,leander dendoncker,DF,1995-04-15,23,5,0,Anderlecht,,
2018,ENG,England,Jordan Pickford,jordan pickford,GK,1994-03-07,24,3,0,Everton,,
2018,ENG,England,Kyle Walker,kyle walker,DF,1990-05-28,28,35,0,Manchester City,,
2018,ENG,England,Danny Rose,danny rose,DF,1990-07-02,27,18,0,Tottenham Hotspur,,
2018,ENG,England,Eric Dier,eric dier,MF,1994-01-15,24,26,3,Tottenham Hotspur,,
2018,ENG,England,John Stones,john stones,DF,1994-05-28,24,26,0,Manchester City,,
2018,ENG,England,Harry Maguire,harry maguire,DF,1993-03-05,25,5,0,Leicester City,,
2018,ENG,England,Jesse Lingard,jesse lingard,MF,1992-12-15,25,12,1,Manchester United,,
2018,ENG,England,Jordan Henderson,jordan henderson,MF,1990-06-17,27,39,0,Liverpool,,
2018,ENG,England,Harry Kane,harry kane,FW,1993-07-28,24,24,13,Tottenham Hotspur,,
2018,ENG,England,Raheem Sterling,raheem sterling,FW,1994-12-08,23,38,2,Manchester City,,
2018,ENG,England,Jamie Vardy,jamie vardy,FW,1987-01-11,31,22,7,Leicester City,,
2018,ENG,England,Kieran Trippier,kieran trippier,DF,1990-09-19,27,7,0,Tottenham Hotspur,,
2018,ENG,England,Jack Butland,jack butland,GK,1993-03-10,25,8,0,Stoke City,,
2018,ENG,England,Danny Welbeck,danny welbeck,FW,1990-11-26,27,39,16,Arsenal,,
2018,ENG,England,Gary Cahill,gary cahill,DF,1985-12-19,32,60,5,Chelsea,,
2018,ENG,England,Phil Jones,phil jones,DF,1992-02-21,26,25,0,Manchester United,,
2018,ENG,England,Fabian Delph,fabian delph,DF,1989-11-21,28,11,0,Manchester City,,
2018,ENG,England,Ashley Young,ashley young,DF,1985-07-09,32,34,7,Manchester United,,
2018,ENG,England,Marcus Rashford,marcus rashford,FW,1997-10-31,20,19,3,Manchester United,,
2018,ENG,England,Dele Alli,dele alli,MF,1996-04-11,22,25,2,Tottenham Hotspur,,
2018,ENG,England,Ruben Loftus-Cheek,ruben loftus-cheek,MF,1996-01-23,22,4,0,Crystal Palace,,
2018,ENG,England,Trent Alexander-Arnold,trent alexander-arnold,DF,1998-10-07,19,1,0,Liverpool,,
2018,ENG,England,Nick Pope,nick pope,GK,1992-04-19,26,1,0,Burnley,,
2018,PAN,Panama,Jaime Penedo,jaime penedo,GK,1981-09-26,36,131,0,Dinamo București,,
2018,PAN,Panama,Michael Amir Murillo,michael amir murillo,DF,1996-02-11,22,22,2,New York Red Bulls,,
2018,PAN,Panama,Harold Cummings,harold cummings,DF,1992-03-01,26,52,0,San Jose Earthquakes,,
2018,PAN,Panama,Fidel Escobar,fidel escobar,DF,1995-01-09,23,23,1,New York Red Bulls,,
2018,PAN,Panama,Román Torres,roman torres,DF,1986-03-20,32,111,10,Seattle Sounders FC,,
2018,PAN,Panama,Gabriel Gómez,gabriel gomez,MF,1984-05-29,34,144,12,Atlético Bucaramanga,,
2018,PAN,Panama,Blas Pérez,blas perez,FW,1981-03-13,37,118,43,Municipal,,
2018,PAN,Panama,Yoel Bárcenas,yoel barcenas,MF,1993-10-23,24,29,0,Tapachula,,
2018,PAN,Panama,Gabriel Torres,gabriel torres,FW,1988-10-31,29,72,14,Huachipato,,
2018,PAN,Panama,Ismael Díaz,ismael diaz,FW,1997-05-12,21,11,2,Deportivo Fabril,,
2018,PAN,Panama,Armando Cooper,armando cooper,MF,1987-11-26,30,98,7,Universidad de Chile,,
2018,PAN,Panama,José Calderón,jose calderon,GK,1985-08-14,32,31,0,Chorrillo,,
2018,PAN,Panama,Adolfo Machado,adolfo machado,DF,1985-02-14,33,76,1,Houston Dynamo,,
2018,PAN,Panama,Valentín Pimentel,valentin pimentel,MF,1991-05-30,27,23,1,Plaza Amador,,
2018,PAN,Panama,Eric Davis,eric davis,DF,1991-03-31,27,38,0,Dunajská Streda,,
2018,PAN,Panama,Abdiel Arroyo,abdiel arroyo,FW,1993-12-13,24,33,5,Alajuelense,,
2018,PAN,Panama,Luis Ovalle,luis ovalle,DF,1988-09-07,29,25,0,CD Olimpia,,
2018,PAN,Panama,Luis Tejada,luis tejada,FW,1982-03-28,36,105,43,Sport Boys,,
2018,PAN,Panama,Ricardo Ávila,ricardo avila,MF,1997-02-04,21,5,0,Gent,,
2018,PAN,Panama,Aníbal Godoy,anibal godoy,MF,1990-02-10,28,88,1,San Jose Earthquakes,,
2018,PAN,Panama,José Luis Rodríguez,jose luis rodriguez,MF,1998-06-19,19,2,0,Gent,,
2018,PAN,Panama,Álex Rodríguez,alex rodriguez,GK,1990-08-05,27,6,0,San Francisco,,
2018,PAN,Panama,Felipe Baloy,felipe baloy,DF,1981-02-24,37,102,3,Municipal,,
2018,TUN,Tunisia,Farouk Ben Mustapha,farouk ben mustapha,GK,1989-07-01,28,15,0,Al Shabab,,
2018,TUN,Tunisia,Syam Ben Youssef,syam ben youssef,DF,1989-03-31,29,42,1,Kasımpaşa,,
2018,TUN,Tunisia,Yohan Benalouane,yohan benalouane,DF,1987-03-28,31,4,0,Leicester City,,
2018,TUN,Tunisia,Yassine Meriah,yassine meriah,DF,1993-07-02,24,16,1,CS Sfaxien,,
2018,TUN,Tunisia,Oussama Haddadi,oussama haddadi,DF,1992-01-28,26,9,0,Dijon,,
2018,TUN,Tunisia,Rami Bedoui,rami bedoui,DF,1990-01-19,28,8,0,Étoile du Sahel,,
2018,TUN,Tunisia,Saîf-Eddine Khaoui,saif-eddine khaoui,FW,1995-04-27,23,5,0,Troyes,,
2018,TUN,Tunisia,Fakhreddine Ben Youssef,fakhreddine ben youssef,FW,1991-06-23,26,39,5,Al-Ettifaq,,
2018,TUN,Tunisia,Anice Badri,anice badri,MF,1990-09-18,27,7,2,Espérance de Tunis,,
2018,TUN,Tunisia,Wahbi Khazri,wahbi khazri,FW,1991-02-08,27,35,12,Rennes,,
2018,TUN,Tunisia,Dylan Bronn,dylan bronn,DF,1995-06-19,22,5,0,Gent,,
2018,TUN,Tunisia,Ali Maâloul,ali maaloul,DF,1990-01-01,28,46,0,Al Ahly,,
2018,TUN,Tunisia,Ferjani Sassi,ferjani sassi,MF,1992-03-18,26,39,3,Al Nassr,,
2018,TUN,Tunisia,Mohamed Amine Ben Amor,mohamed amine ben amor,MF,1992-05-03,26,26,1,Al Ahli,,
2018,TUN,Tunisia,Ahmed Khalil,ahmed khalil,FW,1994-12-21,23,3,0,Club Africain,,
2018,TUN,Tunisia,Aymen Mathlouthi,aymen mathlouthi,GK,1984-09-14,33,70,0,Al Batin,,
2018,TUN,Tunisia,Ellyes Skhiri,ellyes skhiri,MF,1995-05-10,23,5,0,Montpellier,,
2018,TUN,Tunisia,Bassem Srarfi,bassem srarfi,FW,1997-06-25,20,5,0,Nice,,
2018,TUN,Tunisia,Saber Khalifa,saber khalifa,FW,1986-10-14,31,44,7,Club Africain,,
2018,TUN,Tunisia,Ghailene Chaalali,ghailene chaalali,FW,1994-02-28,24,6,1,Espérance de Tunis,,
2018,TUN,Tunisia,Hamdi Nagguez,hamdi nagguez,DF,1992-10-28,25,15,0,Zamalek,,
2018,TUN,Tunisia,Mouez Hassen,mouez hassen,GK,1995-03-05,23,3,0,Châteauroux,,
2018,TUN,Tunisia,Naïm Sliti,naim sliti,FW,1992-07-27,25,17,3,Dijon,,
2018,COL,Colombia,David Ospina,david ospina,GK,1988-08-31,29,86,0,Arsenal,,
2018,COL,Colombia,Cristián Zapata,cristian zapata,DF,1986-09-30,31,55,2,Milan,,
2018,COL,Colombia,Óscar Murillo,oscar murillo,DF,1988-04-18,30,13,0,Pachuca,,
2018,COL,Colombia,Santiago Arias,santiago arias,DF,1992-01-13,26,41,0,PSV Eindhoven,,
2018,COL,Colombia,Wilmar Barrios,wilmar barrios,MF,1993-10-16,24,10,0,Boca Juniors,,
2018,COL,Colombia,Carlos Sánchez,carlos sanchez,MF,1986-02-06,32,85,0,Espanyol,,
2018,COL,Colombia,Carlos Bacca,carlos bacca,FW,1986-09-08,31,45,14,Villarreal,,
2018,COL,Colombia,Abel Aguilar,abel aguilar,MF,1985-01-06,33,70,7,Deportivo Cali,,
2018,COL,Colombia,Radamel Falcao,radamel falcao,FW,1986-02-10,32,73,29,Monaco,,
2018,COL,Colombia,James Rodríguez,james rodriguez,MF,1991-07-12,26,63,21,Bayern Munich,,
2018,COL,Colombia,Juan Cuadrado,juan cuadrado,MF,1988-05-26,30,70,7,Juventus,,
2018,COL,Colombia,Camilo Vargas,camilo vargas,GK,1989-03-09,29,5,0,Deportivo Cali,,
2018,COL,Colombia,Yerry Mina,yerry mina,DF,1994-09-23,23,12,3,Barcelona,,
2018,COL,Colombia,Luis Muriel,luis muriel,FW,1991-04-16,27,18,2,Sevilla,,
2018,COL,Colombia,Mateus Uribe,mateus uribe,MF,1991-03-21,27,8,0,América,,
2018,COL,Colombia,Jefferson Lerma,jefferson lerma,MF,1994-10-25,23,5,0,Levante,,
2018,COL,Colombia,Johan Mojica,johan mojica,DF,1992-08-21,25,4,1,Girona,,
2018,COL,Colombia,Farid Díaz,farid diaz,DF,1983-07-20,34,13,0,Olimpia,,
2018,COL,Colombia,Miguel Borja,miguel borja,FW,1993-01-26,25,7,2,Palmeiras,,
2018,COL,Colombia,Juan Fernando Quintero,juan fernando quintero,MF,1993-01-18,25,15,2,River Plate,,
2018,COL,Colombia,José Izquierdo,jose izquierdo,FW,1992-07-07,25,5,1,Brighton & Hove Albion,,
2018,COL,Colombia,José Fernando Cuadrado,jose fernando cuadrado,GK,1985-06-01,33,1,0,Once Caldas,,
2018,COL,Colombia,Davinson Sánchez,davinson sanchez,DF,1996-06-12,22,9,0,Tottenham Hotspur,,
2018,JPN,Japan,Eiji Kawashima,eiji kawashima,GK,1983-03-20,35,84,0,Metz,,
2018,JPN,Japan,Naomichi Ueda,naomichi ueda,DF,1994-10-24,23,4,0,Kashima Antlers,,
2018,JPN,Japan,Gen Shoji,gen shoji,DF,1992-12-11,25,11,1,Kashima Antlers,,
2018,JPN,Japan,Keisuke Honda,keisuke honda,MF,1986-06-13,32,95,36,Pachuca,,
2018,JPN,Japan,Yūto Nagatomo,yuto nagatomo,DF,1986-09-12,31,105,3,Galatasaray,,
2018,JPN,Japan,Wataru Endō,wataru endo,DF,1993-02-09,25,12,0,Urawa Red Diamonds,,
2018,JPN,Japan,Gaku Shibasaki,gaku shibasaki,MF,1992-05-28,26,18,3,Getafe,,
2018,JPN,Japan,Genki Haraguchi,genki haraguchi,MF,1991-05-09,27,33,6,Fortuna Düsseldorf,,
2018,JPN,Japan,Shinji Okazaki,shinji okazaki,FW,1986-04-16,32,113,50,Leicester City,,
2018,JPN,Japan,Shinji Kagawa,shinji kagawa,MF,1989-03-17,29,92,30,Borussia Dortmund,,
2018,JPN,Japan,Takashi Usami,takashi usami,MF,1992-05-06,26,24,3,Fortuna Düsseldorf,,
2018,JPN,Japan,Masaaki Higashiguchi,masaaki higashiguchi,GK,1986-05-12,32,5,0,Gamba Osaka,,
2018,JPN,Japan,Yoshinori Muto,yoshinori muto,FW,1992-07-15,25,24,2,Mainz 05,,
2018,JPN,Japan,Takashi Inui,takashi inui,MF,1988-06-02,30,27,4,Eibar,,
2018,JPN,Japan,Yuya Osako,yuya osako,FW,1990-05-18,28,29,7,1. FC Köln,,
2018,JPN,Japan,Hotaru Yamaguchi,hotaru yamaguchi,MF,1990-10-06,27,42,2,Cerezo Osaka,,
2018,JPN,Japan,Makoto Hasebe,makoto hasebe,MF,1984-01-18,34,110,2,Eintracht Frankfurt,,
2018,JPN,Japan,Ryota Oshima,ryota oshima,MF,1993-01-23,25,5,0,Kawasaki Frontale,,
2018,JPN,Japan,Hiroki Sakai,hiroki sakai,DF,1990-04-12,28,43,0,Marseille,,
2018,JPN,Japan,Tomoaki Makino,tomoaki makino,DF,1987-05-11,31,32,4,Urawa Red Diamonds,,
2018,JPN,Japan,Gōtoku Sakai,gotoku sakai,DF,1991-03-14,27,41,0,Hamburger SV,,
2018,JPN,Japan,Maya Yoshida,maya yoshida,DF,1988-08-24,29,82,10,Southampton,,
2018,JPN,Japan,Kosuke Nakamura,kosuke nakamura,GK,1995-02-27,23,4,0,Kashiwa Reysol,,
2018,POL,Poland,Wojciech Szczęsny,wojciech szczesny,GK,1990-04-18,28,35,0,Juventus,,
2018,POL,Poland,Michał Pazdan,micha pazdan,DF,1987-09-21,30,33,0,Legia Warsaw,,
2018,POL,Poland,Artur Jędrzejczyk,artur jedrzejczyk,DF,1987-11-04,30,36,3,Legia Warsaw,,
2018,POL,Poland,Thiago Cionek,thiago cionek,DF,1986-04-21,32,19,0,SPAL,,
2018,POL,Poland,Jan Bednarek,jan bednarek,DF,1996-04-12,22,3,0,Southampton,,
2018,POL,Poland,Jacek Góralski,jacek goralski,MF,1992-09-21,25,5,0,Ludogorets Razgrad,,
2018,POL,Poland,Arkadiusz Milik,arkadiusz milik,FW,1994-02-28,24,40,12,Napoli,,
2018,POL,Poland,Karol Linetty,karol linetty,MF,1995-02-02,23,20,1,Sampdoria,,
2018,POL,Poland,Robert Lewandowski,robert lewandowski,FW,1988-08-21,29,95,55,Bayern Munich,,
2018,POL,Poland,Grzegorz Krychowiak,grzegorz krychowiak,MF,1990-01-29,28,51,2,West Bromwich Albion,,
2018,POL,Poland,Kamil Grosicki,kamil grosicki,MF,1988-06-08,30,57,12,Hull City,,
2018,POL,Poland,Bartosz Białkowski,bartosz biakowski,GK,1987-07-06,30,1,0,Ipswich Town,,
2018,POL,Poland,Maciej Rybus,maciej rybus,MF,1989-08-19,28,51,2,Lokomotiv Moscow,,
2018,POL,Poland,Łukasz Teodorczyk,ukasz teodorczyk,FW,1991-06-03,27,17,4,Anderlecht,,
2018,POL,Poland,Kamil Glik,kamil glik,DF,1988-02-03,30,57,4,Monaco,,
2018,POL,Poland,Jakub Błaszczykowski,jakub baszczykowski,MF,1985-12-14,32,99,20,VfL Wolfsburg,,
2018,POL,Poland,Sławomir Peszko,sawomir peszko,MF,1985-02-19,33,43,2,Lechia Gdańsk,,
2018,POL,Poland,Bartosz Bereszyński,bartosz bereszynski,DF,1992-07-12,25,8,0,Sampdoria,,
2018,POL,Poland,Piotr Zieliński,piotr zielinski,MF,1994-05-20,24,33,5,Napoli,,
2018,POL,Poland,Łukasz Piszczek,ukasz piszczek,DF,1985-06-03,33,63,3,Borussia Dortmund,,
2018,POL,Poland,Rafał Kurzawa,rafa kurzawa,MF,1993-01-29,25,3,0,Górnik Zabrze,,
2018,POL,Poland,Łukasz Fabiański,ukasz fabianski,GK,1985-04-18,33,45,0,Swansea City,,
2018,POL,Poland,Dawid Kownacki,dawid kownacki,FW,1997-03-14,21,2,1,Sampdoria,,
2018,SEN,Senegal,Abdoulaye Diallo,abdoulaye diallo,GK,1992-03-30,26,17,0,Rennes,,
2018,SEN,Senegal,Adama Mbengue,adama mbengue,DF,1993-12-01,24,6,0,Caen,,
2018,SEN,Senegal,Kalidou Koulibaly,kalidou koulibaly,DF,1991-06-20,26,26,0,Napoli,,
2018,SEN,Senegal,Kara Mbodji,kara mbodji,DF,1989-11-22,28,52,5,Anderlecht,,
2018,SEN,Senegal,Idrissa Gueye,idrissa gueye,MF,1989-09-26,28,61,1,Everton,,
2018,SEN,Senegal,Salif Sané,salif sane,DF,1990-08-25,27,22,0,Hannover 96,,
2018,SEN,Senegal,Moussa Sow,moussa sow,FW,1986-01-19,32,51,18,Bursaspor,,
2018,SEN,Senegal,Cheikhou Kouyaté,cheikhou kouyate,MF,1989-12-21,28,48,2,West Ham United,,
2018,SEN,Senegal,Mame Biram Diouf,mame biram diouf,FW,1987-12-16,30,49,10,Stoke City,,
2018,SEN,Senegal,Sadio Mané,sadio mane,FW,1992-04-10,26,53,14,Liverpool,,
2018,SEN,Senegal,Cheikh N'Doye,cheikh n'doye,MF,1986-03-29,32,26,3,Birmingham City,,
2018,SEN,Senegal,Youssouf Sabaly,youssouf sabaly,DF,1993-03-05,25,5,0,Bordeaux,,
2018,SEN,Senegal,Alfred N'Diaye,alfred n'diaye,MF,1990-03-06,28,21,0,Wolverhampton Wanderers,,
2018,SEN,Senegal,Moussa Konaté,moussa konate,FW,1993-04-03,25,28,10,Amiens,,
2018,SEN,Senegal,Diafra Sakho,diafra sakho,FW,1989-12-24,28,12,3,Rennes,,
2018,SEN,Senegal,Khadim N'Diaye,khadim n'diaye,GK,1985-04-05,33,26,0,Horoya,,
2018,SEN,Senegal,Badou Ndiaye,badou ndiaye,MF,1990-10-27,27,20,1,Stoke City,,
2018,SEN,Senegal,Ismaïla Sarr,ismaila sarr,FW,1998-02-25,20,16,3,Rennes,,
2018,SEN,Senegal,M'Baye Niang,m'baye niang,FW,1994-12-19,23,7,0,Torino,,
2018,SEN,Senegal,Keita Baldé,keita balde,FW,1995-03-08,23,19,3,Monaco,,
2018,SEN,Senegal,Lamine Gassama,lamine gassama,DF,1989-10-20,28,36,0,Alanyaspor,,
2018,SEN,Senegal,Moussa Wagué,moussa wague,DF,1998-10-04,19,10,0,Eupen,,
2018,SEN,Senegal,Alfred Gomis,alfred gomis,GK,1993-09-05,24,1,0,SPAL,,
