year,country_code,country,player_name,player_name_norm,position,dob,age_at_tournament,caps,goals,club,club_country,data_tier
2022,ESP,Spain,Pedri,pedri,MF,2002-11-25,19,14,0,Barcelona,,
2022,BEL,Belgium,Thibaut Courtois,thibaut courtois,GK,1992-05-11,30,97,0,Real Madrid,,
2022,BEL,Belgium,Toby Alderweireld,toby alderweireld,DF,1989-03-02,33,124,5,Antwerp,,
2022,BEL,Belgium,Arthur Theate,arthur theate,DF,2000-05-25,22,4,0,Rennes,,
2022,BEL,Belgium,Wout Faes,wout faes,DF,1998-04-03,24,1,0,Leicester City,,
2022,BEL,Belgium,Jan Vertonghen,jan vertonghen,DF,1987-04-24,35,142,9,Anderlecht,,
2022,BEL,Belgium,Axel Witsel,axel witsel,MF,1989-01-12,33,127,12,Atlético Madrid,,
2022,BEL,Belgium,Kevin De Bruyne,kevin de bruyne,MF,1991-06-28,31,94,25,Manchester City,,
2022,BEL,Belgium,Youri Tielemans,youri tielemans,MF,1997-05-07,25,55,5,Leicester City,,
2022,BEL,Belgium,Romelu Lukaku,romelu lukaku,FW,1993-05-13,29,102,68,Inter Milan,,
2022,BEL,Belgium,Eden Hazard,eden hazard,FW,1991-01-07,31,123,33,Real Madrid,,
2022,BEL,Belgium,Yannick Carrasco,yannick carrasco,FW,1993-09-04,29,60,8,Atlético Madrid,,
2022,BEL,Belgium,Simon Mignolet,simon mignolet,GK,1988-03-06,34,35,0,Club Brugge,,
2022,BEL,Belgium,Koen Casteels,koen casteels,GK,1992-06-25,30,4,0,VfL Wolfsburg,,
2022,BEL,Belgium,Dries Mertens,dries mertens,FW,1987-05-06,35,107,21,Galatasaray,,
2022,BEL,Belgium,Thomas Meunier,thomas meunier,MF,1991-09-12,31,59,8,Borussia Dortmund,,
2022,BEL,Belgium,Thorgan Hazard,thorgan hazard,MF,1993-03-29,29,45,9,Borussia Dortmund,,
2022,BEL,Belgium,Leandro Trossard,leandro trossard,FW,1994-12-04,27,21,5,Brighton & Hove Albion,,
2022,BEL,Belgium,Amadou Onana,amadou onana,MF,2001-08-16,21,2,0,Everton,,
2022,BEL,Belgium,Leander Dendoncker,leander dendoncker,DF,1995-04-15,27,29,1,Aston Villa,,
2022,BEL,Belgium,Hans Vanaken,hans vanaken,MF,1992-08-24,30,23,5,Club Brugge,,
2022,BEL,Belgium,Timothy Castagne,timothy castagne,MF,1995-12-05,26,26,2,Leicester City,,
2022,BEL,Belgium,Charles De Ketelaere,charles de ketelaere,FW,2001-03-10,21,10,1,Milan,,
2022,BEL,Belgium,Michy Batshuayi,michy batshuayi,FW,1993-10-02,29,48,26,Fenerbahçe,,
2022,BEL,Belgium,Loïs Openda,lois openda,FW,2000-02-16,22,5,2,Lens,,
2022,BEL,Belgium,Jérémy Doku,jeremy doku,FW,2002-05-27,20,11,2,Rennes,,
2022,BEL,Belgium,Zeno Debast,zeno debast,DF,2003-10-24,19,3,0,Anderlecht,,
2022,CAN,Canada,Dayne St. Clair,dayne st. clair,GK,1997-05-09,25,2,0,Minnesota United FC,,
2022,CAN,Canada,Alistair Johnston,alistair johnston,DF,1998-10-08,24,30,1,CF Montréal,,
2022,CAN,Canada,Sam Adekugbe,sam adekugbe,DF,1995-01-16,27,34,1,Hatayspor,,
2022,CAN,Canada,Kamal Miller,kamal miller,DF,1997-05-16,25,29,0,CF Montréal,,
2022,CAN,Canada,Steven Vitória,steven vitoria,DF,1987-01-11,35,35,4,Chaves,,
2022,CAN,Canada,Samuel Piette,samuel piette,MF,1994-11-12,28,66,0,CF Montréal,,
2022,CAN,Canada,Stephen Eustáquio,stephen eustaquio,MF,1996-12-21,25,26,3,Porto,,
2022,CAN,Canada,Liam Fraser,liam fraser,MF,1998-02-13,24,15,0,Deinze,,
2022,CAN,Canada,Lucas Cavallini,lucas cavallini,FW,1992-12-28,29,34,18,Vancouver Whitecaps FC,,
2022,CAN,Canada,Junior Hoilett,junior hoilett,MF,1990-06-05,32,50,14,Reading,,
2022,CAN,Canada,Tajon Buchanan,tajon buchanan,FW,1999-02-08,23,26,4,Club Brugge,,
2022,CAN,Canada,Iké Ugbo,ike ugbo,FW,1998-09-21,24,8,0,Troyes,,
2022,CAN,Canada,Atiba Hutchinson,atiba hutchinson,MF,1983-02-08,39,98,9,Beşiktaş,,
2022,CAN,Canada,Mark-Anthony Kaye,mark-anthony kaye,MF,1994-12-02,27,38,2,Toronto FC,,
2022,CAN,Canada,Ismaël Koné,ismael kone,MF,2002-06-16,20,6,1,CF Montréal,,
2022,CAN,Canada,James Pantemis,james pantemis,GK,1997-02-21,25,0,0,CF Montréal,,
2022,CAN,Canada,Cyle Larin,cyle larin,FW,1995-04-17,27,55,25,Club Brugge,,
2022,CAN,Canada,Milan Borjan,milan borjan,GK,1987-10-23,35,68,0,Red Star Belgrade,,
2022,CAN,Canada,Alphonso Davies,alphonso davies,FW,2000-11-02,22,34,12,Bayern Munich,,
2022,CAN,Canada,Jonathan David,jonathan david,FW,2000-01-14,22,35,22,Lille,,
2022,CAN,Canada,Jonathan Osorio,jonathan osorio,MF,1992-06-12,30,57,7,Toronto FC,,
2022,CAN,Canada,Richie Laryea,richie laryea,DF,1995-01-07,27,34,1,Toronto FC,,
2022,CAN,Canada,Liam Millar,liam millar,MF,1999-09-27,23,16,0,Basel,,
2022,CAN,Canada,David Wotherspoon,david wotherspoon,MF,1990-01-16,32,10,1,St Johnstone,,
2022,CAN,Canada,Derek Cornelius,derek cornelius,DF,1997-11-25,24,14,0,Panetolikos,,
2022,CAN,Canada,Joel Waterman,joel waterman,DF,1996-01-24,26,2,0,CF Montréal,,
2022,CRO,Croatia,Dominik Livaković,dominik livakovic,GK,1995-01-09,27,34,0,Dinamo Zagreb,,
2022,CRO,Croatia,Josip Stanišić,josip stanisic,DF,2000-04-02,22,7,0,Bayern Munich,,
2022,CRO,Croatia,Borna Barišić,borna barisic,DF,1992-11-10,30,28,1,Rangers,,
2022,CRO,Croatia,Ivan Perišić,ivan perisic,FW,1989-02-02,33,116,32,Tottenham Hotspur,,
2022,CRO,Croatia,Martin Erlić,martin erlic,DF,1998-01-24,24,4,0,Sassuolo,,
2022,CRO,Croatia,Dejan Lovren,dejan lovren,DF,1989-07-05,33,72,5,Zenit Saint Petersburg,,
2022,CRO,Croatia,Lovro Majer,lovro majer,MF,1998-01-17,24,11,3,Rennes,,
2022,CRO,Croatia,Mateo Kovačić,mateo kovacic,MF,1994-05-06,28,84,3,Chelsea,,
2022,CRO,Croatia,Andrej Kramarić,andrej kramaric,FW,1991-06-19,31,74,20,1899 Hoffenheim,,
2022,CRO,Croatia,Luka Modrić,luka modric,MF,1985-09-09,37,155,23,Real Madrid,,
2022,CRO,Croatia,Marcelo Brozović,marcelo brozovic,MF,1992-11-16,30,77,7,Inter Milan,,
2022,CRO,Croatia,Ivo Grbić,ivo grbic,GK,1996-01-18,26,2,0,Atlético Madrid,,
2022,CRO,Croatia,Nikola Vlašić,nikola vlasic,MF,1997-10-04,25,42,7,Torino,,
2022,CRO,Croatia,Marko Livaja,marko livaja,FW,1993-08-26,29,14,3,Hajduk Split,,
2022,CRO,Croatia,Mario Pašalić,mario pasalic,MF,1995-02-09,27,43,7,Atalanta,,
2022,CRO,Croatia,Bruno Petković,bruno petkovic,FW,1994-09-16,28,23,6,Dinamo Zagreb,,
2022,CRO,Croatia,Ante Budimir,ante budimir,FW,1991-07-22,31,15,1,Osasuna,,
2022,CRO,Croatia,Mislav Oršić,mislav orsic,FW,1992-12-29,29,21,1,Dinamo Zagreb,,
2022,CRO,Croatia,Borna Sosa,borna sosa,DF,1998-01-21,24,8,1,VfB Stuttgart,,
2022,CRO,Croatia,Joško Gvardiol,josko gvardiol,DF,2002-01-23,20,12,1,RB Leipzig,,
2022,CRO,Croatia,Domagoj Vida,domagoj vida,DF,1989-04-29,33,100,4,AEK Athens,,
2022,CRO,Croatia,Josip Juranović,josip juranovic,DF,1995-08-16,27,21,0,Celtic,,
2022,CRO,Croatia,Ivica Ivušić,ivica ivusic,GK,1995-02-01,27,5,0,Osijek,,
2022,CRO,Croatia,Josip Šutalo,josip sutalo,DF,2000-02-28,22,3,0,Dinamo Zagreb,,
2022,CRO,Croatia,Luka Sučić,luka sucic,MF,2002-09-08,20,4,0,Red Bull Salzburg,,
2022,CRO,Croatia,Kristijan Jakić,kristijan jakic,MF,1997-05-14,25,4,0,Eintracht Frankfurt,,
2022,MAR,Morocco,Yassine Bounou,yassine bounou,GK,1991-04-05,31,46,0,Sevilla,,
2022,MAR,Morocco,Achraf Hakimi,achraf hakimi,DF,1998-11-04,24,54,8,Paris Saint-Germain,,
2022,MAR,Morocco,Noussair Mazraoui,noussair mazraoui,DF,1997-11-14,25,15,2,Bayern Munich,,
2022,MAR,Morocco,Sofyan Amrabat,sofyan amrabat,MF,1996-08-21,26,39,0,Fiorentina,,
2022,MAR,Morocco,Nayef Aguerd,nayef aguerd,DF,1996-03-30,26,22,1,West Ham United,,
2022,MAR,Morocco,Romain Saïss,romain saiss,DF,1990-03-26,32,66,1,Beşiktaş,,
2022,MAR,Morocco,Hakim Ziyech,hakim ziyech,MF,1993-03-19,29,43,18,Chelsea,,
2022,MAR,Morocco,Azzedine Ounahi,azzedine ounahi,MF,2000-04-19,22,10,2,Angers,,
2022,MAR,Morocco,Abderrazak Hamdallah,abderrazak hamdallah,FW,1990-12-17,31,18,6,Al-Ittihad,,
2022,MAR,Morocco,Anass Zaroury,anass zaroury,MF,2000-11-07,22,1,0,Burnley,,
2022,MAR,Morocco,Abdelhamid Sabiri,abdelhamid sabiri,FW,1996-11-28,25,2,1,Sampdoria,,
2022,MAR,Morocco,Munir Mohamedi,munir mohamedi,GK,1989-05-10,33,43,0,Al-Wehda,,
2022,MAR,Morocco,Ilias Chair,ilias chair,MF,1997-10-30,25,11,1,Queens Park Rangers,,
2022,MAR,Morocco,Zakaria Aboukhlal,zakaria aboukhlal,MF,2000-02-18,22,12,2,Toulouse,,
2022,MAR,Morocco,Selim Amallah,selim amallah,MF,1996-11-15,26,24,4,Standard Liège,,
2022,MAR,Morocco,Abde Ezzalzouli,abde ezzalzouli,FW,2001-12-17,20,2,0,Osasuna,,
2022,MAR,Morocco,Sofiane Boufal,sofiane boufal,MF,1993-09-17,29,32,6,Angers,,
2022,MAR,Morocco,Jawad El Yamiq,jawad el yamiq,DF,1992-02-29,30,12,2,Valladolid,,
2022,MAR,Morocco,Youssef En-Nesyri,youssef en-nesyri,FW,1997-06-01,25,50,15,Sevilla,,
2022,MAR,Morocco,Achraf Dari,achraf dari,DF,1999-05-06,23,4,0,Brest,,
2022,MAR,Morocco,Walid Cheddira,walid cheddira,FW,1998-01-22,24,2,0,Bari,,
2022,MAR,Morocco,Ahmed Reda Tagnaouti,ahmed reda tagnaouti,GK,1996-04-05,26,3,0,Wydad AC,,
2022,MAR,Morocco,Bilal El Khannous,bilal el khannous,MF,2004-05-10,18,0,0,Genk,,
2022,MAR,Morocco,Badr Benoun,badr benoun,DF,1993-09-30,29,3,0,Qatar SC,,
2022,MAR,Morocco,Yahia Attiyat Allah,yahia attiyat allah,DF,1995-03-02,27,2,0,Wydad AC,,
2022,MAR,Morocco,Yahya Jabrane,yahya jabrane,MF,1991-06-18,31,5,0,Wydad AC,,
2022,BRA,Brazil,Alisson,alisson,GK,1992-10-02,30,57,0,Liverpool,,
2022,BRA,Brazil,Danilo,danilo,DF,1991-07-15,31,46,1,Juventus,,
2022,BRA,Brazil,Thiago Silva,thiago silva,DF,1984-09-22,38,109,7,Chelsea,,
2022,BRA,Brazil,Marquinhos,marquinhos,DF,1994-05-14,28,71,5,Paris Saint-Germain,,
2022,BRA,Brazil,Casemiro,casemiro,MF,1992-02-23,30,65,5,Manchester United,,
2022,BRA,Brazil,Alex Sandro,alex sandro,DF,1991-01-26,31,37,2,Juventus,,
2022,BRA,Brazil,Lucas Paquetá,lucas paqueta,MF,1997-08-27,25,35,7,West Ham United,,
2022,BRA,Brazil,Fred,fred,MF,1993-03-05,29,28,0,Manchester United,,
2022,BRA,Brazil,Richarlison,richarlison,FW,1997-05-10,25,38,17,Tottenham Hotspur,,
2022,BRA,Brazil,Neymar,neymar,FW,1992-02-05,30,121,75,Paris Saint-Germain,,
2022,BRA,Brazil,Raphinha,raphinha,FW,1996-12-14,25,11,5,Barcelona,,
2022,BRA,Brazil,Weverton,weverton,GK,1987-12-13,34,8,0,Palmeiras,,
2022,BRA,Brazil,Dani Alves,dani alves,DF,1983-05-06,39,124,8,UNAM,,
2022,BRA,Brazil,Éder Militão,eder militao,DF,1998-01-18,24,23,1,Real Madrid,,
2022,BRA,Brazil,Fabinho,fabinho,MF,1993-10-23,29,28,0,Liverpool,,
2022,BRA,Brazil,Alex Telles,alex telles,DF,1992-12-15,29,8,0,Sevilla,,
2022,BRA,Brazil,Bruno Guimarães,bruno guimaraes,MF,1997-11-16,25,8,1,Newcastle United,,
2022,BRA,Brazil,Gabriel Jesus,gabriel jesus,FW,1997-04-03,25,56,19,Arsenal,,
2022,BRA,Brazil,Antony,antony,FW,2000-02-24,22,11,2,Manchester United,,
2022,BRA,Brazil,Vinícius Júnior,vinicius junior,FW,2000-07-12,22,16,1,Real Madrid,,
2022,BRA,Brazil,Rodrygo,rodrygo,FW,2001-01-09,21,7,1,Real Madrid,,
2022,BRA,Brazil,Éverton Ribeiro,everton ribeiro,MF,1989-04-10,33,21,3,Flamengo,,
2022,BRA,Brazil,Ederson,ederson,GK,1993-08-17,29,18,0,Manchester City,,
2022,BRA,Brazil,Bremer,bremer,DF,1997-03-18,25,1,0,Juventus,,
2022,BRA,Brazil,Pedro,pedro,FW,1997-06-20,25,2,1,Flamengo,,
2022,BRA,Brazil,Gabriel Martinelli,gabriel martinelli,FW,2001-06-18,21,3,0,Arsenal,,
2022,CMR,Cameroon,Simon Ngapandouetnbu,simon ngapandouetnbu,GK,2003-04-12,19,0,0,Marseille,,
2022,CMR,Cameroon,Jerome Ngom Mbekeli,jerome ngom mbekeli,DF,1998-09-30,24,2,0,Colombe Sportive,,
2022,CMR,Cameroon,Nicolas Nkoulou,nicolas nkoulou,DF,1990-03-27,32,79,2,Aris,,
2022,CMR,Cameroon,Christopher Wooh,christopher wooh,DF,2001-09-18,21,4,0,Rennes,,
2022,CMR,Cameroon,Gaël Ondoua,gael ondoua,MF,1995-11-04,27,4,0,Hannover 96,,
2022,CMR,Cameroon,Moumi Ngamaleu,moumi ngamaleu,FW,1994-07-09,28,42,4,Dynamo Moscow,,
2022,CMR,Cameroon,Georges-Kévin Nkoudou,georges-kevin nkoudou,MF,1995-02-13,27,3,0,Beşiktaş,,
2022,CMR,Cameroon,André-Frank Zambo Anguissa,andre-frank zambo anguissa,MF,1995-11-16,27,44,5,Napoli,,
2022,CMR,Cameroon,Jean-Pierre Nsame,jean-pierre nsame,FW,1993-05-01,29,4,0,Young Boys,,
2022,CMR,Cameroon,Vincent Aboubakar,vincent aboubakar,FW,1992-01-22,30,92,33,Al-Nassr,,
2022,CMR,Cameroon,Christian Bassogog,christian bassogog,FW,1995-10-18,27,44,7,Shanghai Shenhua,,
2022,CMR,Cameroon,Karl Toko Ekambi,karl toko ekambi,FW,1992-09-14,30,52,12,Lyon,,
2022,CMR,Cameroon,Eric Maxim Choupo-Moting,eric maxim choupo-moting,FW,1989-03-23,33,70,20,Bayern Munich,,
2022,CMR,Cameroon,Samuel Gouet,samuel gouet,MF,1997-12-14,24,22,0,Mechelen,,
2022,CMR,Cameroon,Pierre Kunde,pierre kunde,MF,1995-07-26,27,33,1,Olympiacos,,
2022,CMR,Cameroon,Devis Epassy,devis epassy,GK,1993-02-02,29,5,0,Abha,,
2022,CMR,Cameroon,Olivier Mbaizo,olivier mbaizo,DF,1997-08-15,25,11,0,Philadelphia Union,,
2022,CMR,Cameroon,Martin Hongla,martin hongla,MF,1998-03-16,24,20,0,Hellas Verona,,
2022,CMR,Cameroon,Collins Fai,collins fai,DF,1992-08-13,30,53,0,Al-Tai,,
2022,CMR,Cameroon,Bryan Mbeumo,bryan mbeumo,FW,1999-08-07,23,4,0,Brentford,,
2022,CMR,Cameroon,Jean-Charles Castelletto,jean-charles castelletto,DF,1995-01-26,27,15,0,Nantes,,
2022,CMR,Cameroon,Olivier Ntcham,olivier ntcham,MF,1996-02-09,26,4,0,Swansea City,,
2022,CMR,Cameroon,André Onana,andre onana,GK,1996-04-02,26,34,0,Inter Milan,,
2022,CMR,Cameroon,Enzo Ebosse,enzo ebosse,DF,1999-03-11,23,3,0,Udinese,,
2022,CMR,Cameroon,Nouhou Tolo,nouhou tolo,DF,1997-06-23,25,19,0,Seattle Sounders FC,,
2022,CMR,Cameroon,Souaibou Marou,souaibou marou,MF,2000-12-03,21,3,1,Coton Sport,,
2022,SRB,Serbia,Marko Dmitrović,marko dmitrovic,GK,1992-01-24,30,19,0,Sevilla,,
2022,SRB,Serbia,Strahinja Pavlović,strahinja pavlovic,DF,2001-05-24,21,22,1,Red Bull Salzburg,,
2022,SRB,Serbia,Strahinja Eraković,strahinja erakovic,DF,2001-01-22,21,2,0,Red Star Belgrade,,
2022,SRB,Serbia,Nikola Milenković,nikola milenkovic,DF,1997-10-12,25,39,3,Fiorentina,,
2022,SRB,Serbia,Miloš Veljković,milos veljkovic,DF,1995-09-26,27,21,0,Werder Bremen,,
2022,SRB,Serbia,Nemanja Maksimović,nemanja maksimovic,MF,1995-01-26,27,40,0,Getafe,,
2022,SRB,Serbia,Nemanja Radonjić,nemanja radonjic,FW,1996-02-15,26,36,5,Torino,,
2022,SRB,Serbia,Nemanja Gudelj,nemanja gudelj,MF,1991-11-16,31,49,1,Sevilla,,
2022,SRB,Serbia,Aleksandar Mitrović,aleksandar mitrovic,FW,1994-09-16,28,76,50,Fulham,,
2022,SRB,Serbia,Dušan Tadić,dusan tadic,FW,1988-11-20,34,91,20,Ajax,,
2022,SRB,Serbia,Luka Jović,luka jovic,FW,1997-12-23,24,29,10,Fiorentina,,
2022,SRB,Serbia,Predrag Rajković,predrag rajkovic,GK,1995-10-31,27,28,0,Mallorca,,
2022,SRB,Serbia,Stefan Mitrović,stefan mitrovic,DF,1990-05-22,32,35,0,Getafe,,
2022,SRB,Serbia,Andrija Živković,andrija zivkovic,MF,1996-07-11,26,29,1,PAOK,,
2022,SRB,Serbia,Srđan Babić,sran babic,DF,1996-04-22,26,2,0,Almería,,
2022,SRB,Serbia,Saša Lukić,sasa lukic,MF,1996-08-13,26,32,2,Torino,,
2022,SRB,Serbia,Filip Kostić,filip kostic,MF,1992-11-01,30,50,3,Juventus,,
2022,SRB,Serbia,Dušan Vlahović,dusan vlahovic,FW,2000-01-28,22,17,9,Juventus,,
2022,SRB,Serbia,Uroš Račić,uros racic,MF,1998-03-17,24,9,0,Braga,,
2022,SRB,Serbia,Sergej Milinković-Savić,sergej milinkovic-savic,MF,1995-02-27,27,36,6,Lazio,,
2022,SRB,Serbia,Filip Đuričić,filip uricic,FW,1992-01-30,30,37,5,Sampdoria,,
2022,SRB,Serbia,Darko Lazović,darko lazovic,MF,1990-09-15,32,26,1,Hellas Verona,,
2022,SRB,Serbia,Vanja Milinković-Savić,vanja milinkovic-savic,GK,1997-02-20,25,7,0,Torino,,
2022,SRB,Serbia,Ivan Ilić,ivan ilic,MF,2001-03-17,21,6,0,Hellas Verona,,
2022,SRB,Serbia,Filip Mladenović,filip mladenovic,DF,1991-08-15,31,20,1,Legia Warsaw,,
2022,SRB,Serbia,Marko Grujić,marko grujic,MF,1996-04-13,26,18,0,Porto,,
2022,SUI,Switzerland,Yann Sommer,yann sommer,GK,1988-12-17,33,77,0,Borussia Mönchengladbach,,
2022,SUI,Switzerland,Edimilson Fernandes,edimilson fernandes,DF,1996-04-15,26,22,2,Mainz 05,,
2022,SUI,Switzerland,Silvan Widmer,silvan widmer,DF,1993-03-05,29,34,2,Mainz 05,,
2022,SUI,Switzerland,Nico Elvedi,nico elvedi,DF,1996-09-30,26,41,1,Borussia Mönchengladbach,,
2022,SUI,Switzerland,Manuel Akanji,manuel akanji,DF,1995-07-19,27,43,1,Manchester City,,
2022,SUI,Switzerland,Denis Zakaria,denis zakaria,MF,1996-11-20,26,43,3,Chelsea,,
2022,SUI,Switzerland,Breel Embolo,breel embolo,FW,1997-02-14,25,59,11,Monaco,,
2022,SUI,Switzerland,Remo Freuler,remo freuler,MF,1992-04-15,30,49,5,Nottingham Forest,,
2022,SUI,Switzerland,Haris Seferovic,haris seferovic,FW,1992-02-22,30,89,25,Galatasaray,,
2022,SUI,Switzerland,Granit Xhaka,granit xhaka,MF,1992-09-27,30,107,12,Arsenal,,
2022,SUI,Switzerland,Renato Steffen,renato steffen,DF,1991-11-03,31,28,1,Lugano,,
2022,SUI,Switzerland,Jonas Omlin,jonas omlin,GK,1994-01-10,28,4,0,Montpellier,,
2022,SUI,Switzerland,Ricardo Rodriguez,ricardo rodriguez,DF,1992-08-25,30,100,9,Torino,,
2022,SUI,Switzerland,Michel Aebischer,michel aebischer,MF,1997-01-06,25,12,0,Bologna,,
2022,SUI,Switzerland,Djibril Sow,djibril sow,MF,1997-02-06,25,32,0,Eintracht Frankfurt,,
2022,SUI,Switzerland,Christian Fassnacht,christian fassnacht,MF,1993-11-11,29,16,4,Young Boys,,
2022,SUI,Switzerland,Ruben Vargas,ruben vargas,FW,1998-08-05,24,27,4,FC Augsburg,,
2022,SUI,Switzerland,Eray Cömert,eray comert,DF,1998-02-04,24,10,0,Valencia,,
2022,SUI,Switzerland,Noah Okafor,noah okafor,FW,2000-05-24,22,9,2,Red Bull Salzburg,,
2022,SUI,Switzerland,Fabian Frei,fabian frei,MF,1989-01-08,33,22,3,Basel,,
2022,SUI,Switzerland,Gregor Kobel,gregor kobel,GK,1997-12-06,24,3,0,Borussia Dortmund,,
2022,SUI,Switzerland,Fabian Schär,fabian schar,DF,1991-12-20,30,73,8,Newcastle United,,
2022,SUI,Switzerland,Xherdan Shaqiri,xherdan shaqiri,MF,1991-10-10,31,109,26,Chicago Fire FC,,
2022,SUI,Switzerland,Philipp Köhn,philipp kohn,GK,1998-04-02,24,0,0,Red Bull Salzburg,,
2022,SUI,Switzerland,Fabian Rieder,fabian rieder,MF,2002-02-16,20,0,0,Young Boys,,
2022,SUI,Switzerland,Ardon Jashari,ardon jashari,MF,2002-07-30,20,1,0,Luzern,,
2022,GHA,Ghana,Lawrence Ati-Zigi,lawrence ati-zigi,GK,1996-11-29,25,11,0,St. Gallen,,
2022,GHA,Ghana,Tariq Lamptey,tariq lamptey,DF,2000-09-30,22,2,0,Brighton & Hove Albion,,
2022,GHA,Ghana,Denis Odoi,denis odoi,DF,1988-05-27,34,4,0,Club Brugge,,
2022,GHA,Ghana,Mohammed Salisu,mohammed salisu,DF,1999-04-17,23,3,1,Southampton,,
2022,GHA,Ghana,Thomas Partey,thomas partey,MF,1993-06-13,29,40,13,Arsenal,,
2022,GHA,Ghana,Elisha Owusu,elisha owusu,MF,1997-11-07,25,3,0,Gent,,
2022,GHA,Ghana,Abdul Fatawu Issahaku,abdul fatawu issahaku,MF,2004-03-08,18,13,1,Sporting CP,,
2022,GHA,Ghana,Daniel-Kofi Kyereh,daniel-kofi kyereh,MF,1996-03-08,26,15,0,SC Freiburg,,
2022,GHA,Ghana,Jordan Ayew,jordan ayew,FW,1991-09-11,31,84,19,Crystal Palace,,
2022,GHA,Ghana,André Ayew,andre ayew,FW,1989-12-17,32,110,23,Al-Sadd,,
2022,GHA,Ghana,Osman Bukari,osman bukari,MF,1998-12-13,23,7,1,Red Star Belgrade,,
2022,GHA,Ghana,Ibrahim Danlad,ibrahim danlad,GK,2002-12-02,19,4,0,Asante Kotoko,,
2022,GHA,Ghana,Daniel Afriyie,daniel afriyie,MF,2001-06-26,21,7,3,Hearts of Oak,,
2022,GHA,Ghana,Gideon Mensah,gideon mensah,DF,1998-07-18,24,12,0,Auxerre,,
2022,GHA,Ghana,Joseph Aidoo,joseph aidoo,DF,1995-09-29,27,11,0,Celta Vigo,,
2022,GHA,Ghana,Abdul Manaf Nurudeen,abdul manaf nurudeen,GK,1999-02-08,23,2,0,Eupen,,
2022,GHA,Ghana,Baba Rahman,baba rahman,DF,1994-07-02,28,48,1,Reading,,
2022,GHA,Ghana,Daniel Amartey,daniel amartey,DF,1994-12-21,27,46,0,Leicester City,,
2022,GHA,Ghana,Iñaki Williams,inaki williams,FW,1994-06-15,28,3,0,Athletic Bilbao,,
2022,GHA,Ghana,Mohammed Kudus,mohammed kudus,MF,2000-08-02,22,18,5,Ajax,,
2022,GHA,Ghana,Salis Abdul Samed,salis abdul samed,MF,2000-03-26,22,1,0,Lens,,
2022,GHA,Ghana,Kamaldeen Sulemana,kamaldeen sulemana,MF,2002-02-15,20,13,0,Rennes,,
2022,GHA,Ghana,Alexander Djiku,alexander djiku,DF,1994-08-09,28,18,1,Strasbourg,,
2022,GHA,Ghana,Kamal Sowah,kamal sowah,MF,2000-01-09,22,1,0,Club Brugge,,
2022,GHA,Ghana,Antoine Semenyo,antoine semenyo,FW,2000-01-07,22,4,1,Bristol City,,
2022,GHA,Ghana,Alidu Seidu,alidu seidu,DF,2000-06-04,22,4,0,Clermont,,
2022,POR,Portugal,Rui Patrício,rui patricio,GK,1988-02-15,34,105,0,Roma,,
2022,POR,Portugal,Diogo Dalot,diogo dalot,DF,1999-03-18,23,7,2,Manchester United,,
2022,POR,Portugal,Pepe,pepe,DF,1983-02-26,39,129,7,Porto,,
2022,POR,Portugal,Rúben Dias,ruben dias,DF,1997-05-14,25,40,2,Manchester City,,
2022,POR,Portugal,Raphaël Guerreiro,raphael guerreiro,DF,1993-12-22,28,57,3,Borussia Dortmund,,
2022,POR,Portugal,João Palhinha,joao palhinha,MF,1995-07-09,27,15,2,Fulham,,
2022,POR,Portugal,Cristiano Ronaldo,cristiano ronaldo,FW,1985-02-05,37,191,117,Manchester United,,
2022,POR,Portugal,Bruno Fernandes,bruno fernandes,MF,1994-09-08,28,49,11,Manchester United,,
2022,POR,Portugal,André Silva,andre silva,FW,1995-11-06,27,52,19,RB Leipzig,,
2022,POR,Portugal,Bernardo Silva,bernardo silva,FW,1994-08-10,28,73,8,Manchester City,,
2022,POR,Portugal,João Félix,joao felix,FW,1999-11-10,23,24,3,Atlético Madrid,,
2022,POR,Portugal,José Sá,jose sa,GK,1993-01-17,29,0,0,Wolverhampton Wanderers,,
2022,POR,Portugal,Danilo Pereira,danilo pereira,DF,1991-09-09,31,63,2,Paris Saint-Germain,,
2022,POR,Portugal,William Carvalho,william carvalho,MF,1992-04-07,30,76,5,Real Betis,,
2022,POR,Portugal,Rafael Leão,rafael leao,FW,1999-06-10,23,11,0,Milan,,
2022,POR,Portugal,Vitinha,vitinha,MF,2000-02-13,22,5,0,Paris Saint-Germain,,
2022,POR,Portugal,João Mário,joao mario,MF,1993-01-19,29,53,3,Benfica,,
2022,POR,Portugal,Rúben Neves,ruben neves,MF,1997-03-13,25,32,0,Wolverhampton Wanderers,,
2022,POR,Portugal,Nuno Mendes,nuno mendes,DF,2002-06-19,20,17,0,Paris Saint-Germain,,
2022,POR,Portugal,João Cancelo,joao cancelo,DF,1994-05-27,28,37,7,Manchester City,,
2022,POR,Portugal,Ricardo Horta,ricardo horta,FW,1994-09-15,28,6,1,Braga,,
2022,POR,Portugal,Diogo Costa,diogo costa,GK,1999-09-19,23,7,0,Porto,,
2022,POR,Portugal,Matheus Nunes,matheus nunes,MF,1998-08-27,24,9,1,Wolverhampton Wanderers,,
2022,POR,Portugal,António Silva,antonio silva,DF,2003-10-30,19,1,0,Benfica,,
2022,POR,Portugal,Otávio,otavio,MF,1995-02-09,27,8,2,Porto,,
2022,POR,Portugal,Gonçalo Ramos,goncalo ramos,FW,2001-06-20,21,1,1,Benfica,,
